Word,Start,End,length,time_spent,std_time_spent,speed,post_space,amplitude,pitch,time,var_amplitude,min_var_pitch,avg_var_pitch,max_var_pitch
and,6.62,7.0,3,0.3799999999999999,0.1266666666666666,7.8947368421052655,0.0,1.751430401329055,79.93901311682312,6.8100000000000005,0.5697624232346585,8.041350053974495e-05,23.4030977326216,140.68477539997292
"sorry,",7.0,7.4,6,0.4000000000000003,0.0666666666666667,14.999999999999988,0.2799999999999993,4.053412291361947,202.11616089933392,7.2,2.393691075540062,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,7.68,7.96,1,0.2800000000000002,0.2800000000000002,3.571428571428568,0.0,1.759350887177466,60.205534802107195,7.82,0.5578679786335555,8.041350053974495e-05,23.4030977326216,140.68477539997292
could,7.96,8.22,5,0.2600000000000007,0.0520000000000001,19.23076923076918,0.0,2.2980738041096083,234.82947681306527,8.09,0.0433400304553174,8.041350053974495e-05,23.4030977326216,140.68477539997292
not,8.22,8.44,3,0.2199999999999988,0.0733333333333329,13.636363636363706,0.0,2.0456998584726036,50.568514177926914,8.33,0.2121124102925194,8.041350053974495e-05,23.4030977326216,140.68477539997292
travel,8.44,8.76,6,0.3200000000000003,0.0533333333333333,18.749999999999982,0.0,1.7419852358743153,163.58397565529714,8.6,0.5841105489679209,8.041350053974495e-05,23.4030977326216,140.68477539997292
both.,8.76,9.24,5,0.4800000000000004,0.096,10.416666666666655,0.8599999999999994,2.3135379638887534,90.02153317529371,9.0,0.0371404300757836,8.041350053974495e-05,23.4030977326216,140.68477539997292
And,10.1,10.4,3,0.3000000000000007,0.1000000000000002,9.999999999999975,0.0,2.676211190938174,241.22083544577535,10.25,0.0288846005744407,8.041350053974495e-05,23.4030977326216,140.68477539997292
be,10.4,10.64,2,0.2400000000000002,0.1200000000000001,8.333333333333327,0.0,3.0250877062827146,270.2781287708492,10.52,0.2691858316105053,8.041350053974495e-05,23.4030977326216,140.68477539997292
one,10.64,10.88,3,0.2400000000000002,0.08,12.49999999999999,0.0,1.6473492435958286,124.23933285064896,10.760000000000002,0.7377216568973792,8.041350053974495e-05,23.4030977326216,140.68477539997292
traveler,10.88,11.4,8,0.5199999999999996,0.0649999999999999,15.384615384615396,0.0,3.432882013921712,263.754789250393,11.14,0.8586348626924711,8.041350053974495e-05,23.4030977326216,140.68477539997292
long,11.4,12.04,4,0.6399999999999988,0.1599999999999997,6.2500000000000115,0.0,3.578384641251871,227.38827436613013,11.72,1.149458773990223,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,12.04,12.36,1,0.3200000000000003,0.3200000000000003,3.1249999999999973,0.0,2.5128332139892406,,12.2,4.325330630379511e-05,8.041350053974495e-05,23.4030977326216,140.68477539997292
"stood,",12.36,12.8,6,0.4400000000000013,0.0733333333333335,13.636363636363598,0.6399999999999988,1.0974990118560748,57.475423933979435,12.58,1.9845976305399773,8.041350053974495e-05,23.4030977326216,140.68477539997292
and,13.44,13.58,3,0.1400000000000005,0.0466666666666668,21.428571428571345,0.0,3.1747606647095257,215.80802236107803,13.51,0.4468978324043451,8.041350053974495e-05,23.4030977326216,140.68477539997292
looked,13.58,13.86,6,0.2799999999999993,0.0466666666666665,21.428571428571477,0.0,0.7119123617552517,,13.72,3.2196708484183563,8.041350053974495e-05,23.4030977326216,140.68477539997292
"down,",13.86,14.5,5,0.6400000000000006,0.1280000000000001,7.812499999999993,0.1799999999999997,1.812314584539056,129.76920567523268,14.18,0.4815553673240325,8.041350053974495e-05,23.4030977326216,140.68477539997292
one,14.68,15.02,3,0.3399999999999998,0.1133333333333332,8.82352941176471,0.0,3.160386460697878,193.9549681849405,14.85,0.4278860193482801,8.041350053974495e-05,23.4030977326216,140.68477539997292
as,15.02,15.4,2,0.3800000000000008,0.1900000000000004,5.263157894736831,0.0,2.367808649277037,85.19625610313969,15.21,0.0191678044351119,8.041350053974495e-05,23.4030977326216,140.68477539997292
far,15.4,15.64,3,0.2400000000000002,0.08,12.49999999999999,0.0,4.5414395342335885,160.32516034052347,15.52,4.141970025972259,8.041350053974495e-05,23.4030977326216,140.68477539997292
as,15.64,15.92,2,0.2799999999999993,0.1399999999999996,7.142857142857159,0.0,2.877588858310811,101.05457891066172,15.78,0.137887728199846,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,15.92,16.04,1,0.1199999999999992,0.1199999999999992,8.333333333333387,0.0,1.163156365469764,128.31867649589915,15.98,1.8039179429052803,8.041350053974495e-05,23.4030977326216,140.68477539997292
"could,",16.04,16.34,6,0.3000000000000007,0.0500000000000001,19.99999999999995,0.6000000000000014,1.7578500634471472,89.77210531407064,16.189999999999998,0.5601121784096768,8.041350053974495e-05,23.4030977326216,140.68477539997292
to,16.94,17.18,2,0.2399999999999984,0.1199999999999992,8.333333333333387,0.0,2.0954767355609785,107.10821073242909,17.060000000000002,0.1687400061652293,8.041350053974495e-05,23.4030977326216,140.68477539997292
where,17.18,17.38,5,0.1999999999999993,0.0399999999999998,25.00000000000009,0.0,4.647357114382339,165.2060970633164,17.28,4.584311886293599,8.041350053974495e-05,23.4030977326216,140.68477539997292
it,17.38,17.66,2,0.2800000000000011,0.1400000000000005,7.142857142857114,0.0,2.8953737241787936,191.4789245116204,17.52,0.1514122224007749,8.041350053974495e-05,23.4030977326216,140.68477539997292
bent,17.66,17.7,4,0.0399999999999991,0.0099999999999997,100.00000000000212,0.0,2.408844958695876,284.586289814287,17.68,0.0094890063144007,8.041350053974495e-05,23.4030977326216,140.68477539997292
in,17.7,18.28,2,0.5800000000000018,0.2900000000000009,3.448275862068954,0.0,1.0922486541103025,139.58324806986454,17.990000000000002,1.9994181582647257,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,18.28,18.48,3,0.1999999999999993,0.0666666666666664,15.000000000000052,0.0,1.9174695637855204,211.7787386309595,18.380000000000003,0.3466700437762453,8.041350053974495e-05,23.4030977326216,140.68477539997292
undergrowth.,18.48,19.04,12,0.5599999999999987,0.0466666666666665,21.428571428571477,1.2200000000000024,0.9286107472673224,,18.76,2.488966087673907,8.041350053974495e-05,23.4030977326216,140.68477539997292
Then,20.26,20.88,4,0.6199999999999974,0.1549999999999993,6.451612903225833,0.0,1.54119382344735,100.39151030228815,20.57,0.9313459492184136,8.041350053974495e-05,23.4030977326216,140.68477539997292
took,20.88,21.26,4,0.3800000000000025,0.0950000000000006,10.526315789473614,0.0,0.8662151961706575,,21.07,2.6897354435020944,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,21.26,21.5,3,0.2399999999999984,0.0799999999999994,12.500000000000082,0.0,3.70226989942631,165.19636297234118,21.380000000000003,1.4304480769593206,8.041350053974495e-05,23.4030977326216,140.68477539997292
"other,",21.5,21.94,6,0.4400000000000013,0.0733333333333335,13.636363636363598,0.4599999999999973,1.5896385231919246,69.29325046070925,21.72,0.8401884959780666,8.041350053974495e-05,23.4030977326216,140.68477539997292
just,22.4,22.76,4,0.360000000000003,0.0900000000000007,11.111111111111018,0.0,1.3653622506112988,,22.58,1.3016396641045334,8.041350053974495e-05,23.4030977326216,140.68477539997292
as,22.76,23.14,2,0.379999999999999,0.1899999999999995,5.263157894736856,0.0,2.414815015571343,132.36225077874818,22.950000000000003,0.0083615431362201,8.041350053974495e-05,23.4030977326216,140.68477539997292
just,23.14,23.42,4,0.2800000000000011,0.0700000000000002,14.285714285714228,0.0,0.664994899360038,,23.28,3.3902442429617876,8.041350053974495e-05,23.4030977326216,140.68477539997292
as,23.42,23.72,2,0.2999999999999971,0.1499999999999985,6.66666666666673,0.0,2.5282040529457728,124.90968528080334,23.57,0.0004816955455325,8.041350053974495e-05,23.4030977326216,140.68477539997292
"fair,",23.72,24.04,5,0.3200000000000003,0.064,15.624999999999986,0.740000000000002,1.7787237055958849,159.9655817158154,23.88,0.529303951511859,8.041350053974495e-05,23.4030977326216,140.68477539997292
and,24.78,25.04,3,0.259999999999998,0.086666666666666,11.538461538461627,0.0,2.7628122651109366,275.86328748424035,24.91,0.065820866049902,8.041350053974495e-05,23.4030977326216,140.68477539997292
having,25.04,25.28,6,0.240000000000002,0.0400000000000003,24.99999999999979,0.0,1.6362743072294386,168.96114328895885,25.16,0.7568689972967557,8.041350053974495e-05,23.4030977326216,140.68477539997292
perhaps,25.28,26.08,7,0.7999999999999972,0.1142857142857138,8.750000000000032,0.0,2.84165971862062,67.79403396889911,25.68,0.1124953261706543,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,26.08,26.52,3,0.4400000000000013,0.146666666666667,6.818181818181799,0.0,2.208688043699651,144.0532284832116,26.299999999999997,0.0885469798773779,8.041350053974495e-05,23.4030977326216,140.68477539997292
better,26.52,26.82,6,0.3000000000000007,0.0500000000000001,19.99999999999995,0.0,4.570758725237309,160.12921254460295,26.67,4.2621694817713065,8.041350053974495e-05,23.4030977326216,140.68477539997292
"claim,",26.82,27.34,6,0.5199999999999996,0.0866666666666666,11.538461538461547,0.6400000000000006,1.1166234041473058,,27.08,1.931080111632921,8.041350053974495e-05,23.4030977326216,140.68477539997292
because,27.98,28.18,7,0.1999999999999993,0.0285714285714284,35.00000000000013,0.0,2.919529115042927,206.4558208125679,28.08,0.1707942631046098,8.041350053974495e-05,23.4030977326216,140.68477539997292
it,28.18,28.36,2,0.1799999999999997,0.0899999999999998,11.111111111111128,0.0,2.26957619226534,123.98742410153248,28.27,0.0560175630524321,8.041350053974495e-05,23.4030977326216,140.68477539997292
was,28.36,28.7,3,0.3399999999999998,0.1133333333333332,8.82352941176471,0.0,1.4512470187257531,128.3858669366721,28.53,1.1130449832153904,8.041350053974495e-05,23.4030977326216,140.68477539997292
grassy,28.7,29.3,6,0.6000000000000014,0.1000000000000002,9.999999999999975,0.0,3.166352557090799,146.5329494222014,29.0,0.4357268185789563,8.041350053974495e-05,23.4030977326216,140.68477539997292
and,29.3,29.54,3,0.2399999999999984,0.0799999999999994,12.500000000000082,0.0,2.216186624580331,202.9710215973088,29.42,0.0841405264773358,8.041350053974495e-05,23.4030977326216,140.68477539997292
wanted,29.54,29.82,6,0.2800000000000011,0.0466666666666668,21.428571428571345,0.0,1.9632391457202536,203.6188794577775,29.68,0.2948678355385708,8.041350053974495e-05,23.4030977326216,140.68477539997292
"wear,",29.82,30.24,5,0.4199999999999981,0.0839999999999996,11.904761904761957,0.5200000000000031,2.187352705814137,186.925503302552,30.03,0.1016996231862966,8.041350053974495e-05,23.4030977326216,140.68477539997292
though,30.76,31.06,6,0.2999999999999971,0.0499999999999995,20.00000000000019,0.0,3.4022575902028462,207.5949822582633,30.91,0.8028179726373336,8.041350053974495e-05,23.4030977326216,140.68477539997292
as,31.06,31.42,2,0.360000000000003,0.1800000000000015,5.555555555555509,0.0,1.7889442173548102,103.39367504540014,31.24,0.5145368956286968,8.041350053974495e-05,23.4030977326216,140.68477539997292
for,31.42,31.64,3,0.2199999999999988,0.0733333333333329,13.636363636363706,0.0,2.870809941343905,237.36072915951465,31.53,0.1328992193231679,8.041350053974495e-05,23.4030977326216,140.68477539997292
that,31.64,31.88,4,0.2399999999999984,0.0599999999999996,16.666666666666774,0.0,1.5547499721086089,120.31309722228464,31.76,0.9053646524507308,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,31.88,32.08,3,0.1999999999999993,0.0666666666666664,15.000000000000052,0.0,1.790839523377089,98.7438612096121,31.979999999999997,0.5118214352754858,8.041350053974495e-05,23.4030977326216,140.68477539997292
passing,32.08,32.44,7,0.3599999999999994,0.0514285714285713,19.444444444444475,0.0,1.629758852655967,175.06587715768197,32.26,0.7682481072203974,8.041350053974495e-05,23.4030977326216,140.68477539997292
there,32.44,33.04,5,0.6000000000000014,0.1200000000000002,8.333333333333314,0.0,1.8286832940957405,86.2948279319218,32.739999999999995,0.4591054349967745,8.041350053974495e-05,23.4030977326216,140.68477539997292
had,33.04,33.76,3,0.7199999999999989,0.2399999999999996,4.166666666666673,0.0,1.1660719640750956,89.62983309226726,33.4,1.7960945619241964,8.041350053974495e-05,23.4030977326216,140.68477539997292
worn,33.76,34.06,4,0.3000000000000042,0.075000000000001,13.333333333333144,0.0,2.4420447711124345,254.4299075055364,33.91,0.0041231447656264,8.041350053974495e-05,23.4030977326216,140.68477539997292
them,34.06,34.6,4,0.5399999999999991,0.1349999999999998,7.407407407407419,0.0,0.7562721230849356,100.08067738734276,34.33,3.062445282352174,8.041350053974495e-05,23.4030977326216,140.68477539997292
really,34.6,35.32,6,0.7199999999999989,0.1199999999999998,8.333333333333346,0.3200000000000003,1.436630588719729,175.1472155060671,34.96,1.1440995674091592,8.041350053974495e-05,23.4030977326216,140.68477539997292
about,35.64,35.96,5,0.3200000000000003,0.064,15.624999999999986,0.0,2.232272831655964,100.64547617167122,35.8,0.0750670447115895,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,35.96,36.28,3,0.3200000000000003,0.1066666666666667,9.374999999999991,0.0,2.4372228534510585,118.27842992149984,36.120000000000005,0.0047656428925296,8.041350053974495e-05,23.4030977326216,140.68477539997292
same.,36.28,36.66,5,0.3799999999999954,0.0759999999999991,13.157894736842264,1.1000000000000014,1.2437758563630916,117.61385761146695,36.47,1.5938573487969063,8.041350053974495e-05,23.4030977326216,140.68477539997292
And,37.76,38.04,3,0.2800000000000011,0.0933333333333337,10.714285714285673,0.0,3.5489147032952904,210.04308249601692,37.9,1.0871361510003164,8.041350053974495e-05,23.4030977326216,140.68477539997292
both,38.04,38.36,4,0.3200000000000003,0.08,12.49999999999999,0.0,4.702264672734177,219.1751271969522,38.2,4.822451941264354,8.041350053974495e-05,23.4030977326216,140.68477539997292
that,38.36,38.64,4,0.2800000000000011,0.0700000000000002,14.285714285714228,0.0,3.412966887934934,173.50017256512547,38.5,0.8221237468087693,8.041350053974495e-05,23.4030977326216,140.68477539997292
morning,38.64,39.04,7,0.3999999999999986,0.0571428571428569,17.500000000000064,0.0,3.405802012541814,213.9888094898269,38.84,0.8091821482018898,8.041350053974495e-05,23.4030977326216,140.68477539997292
equally,39.04,39.5,7,0.4600000000000008,0.0657142857142858,15.217391304347798,0.0,2.008288447223956,150.49657422872733,39.27,0.2479721710300755,8.041350053974495e-05,23.4030977326216,140.68477539997292
lay,39.5,39.94,3,0.4399999999999977,0.1466666666666659,6.818181818181853,0.0,2.73995191262424,183.5970322567463,39.72,0.0546135508352841,8.041350053974495e-05,23.4030977326216,140.68477539997292
in,39.94,40.62,2,0.6799999999999997,0.3399999999999998,2.9411764705882364,0.0,1.3866959211793175,112.89090754830828,40.28,1.253415865917839,8.041350053974495e-05,23.4030977326216,140.68477539997292
leaves,40.62,41.1,6,0.480000000000004,0.0800000000000006,12.499999999999895,0.0,1.8388686543264183,155.51097272596266,40.86,0.4454065224061229,8.041350053974495e-05,23.4030977326216,140.68477539997292
no,41.1,41.52,2,0.4200000000000017,0.2100000000000008,4.761904761904742,0.0,2.072245323864803,158.4277271385467,41.31,0.1883656918104691,8.041350053974495e-05,23.4030977326216,140.68477539997292
step,41.52,41.86,4,0.3399999999999963,0.084999999999999,11.76470588235307,0.0,2.41989251716753,94.94615313386704,41.69,0.0074587357000193,8.041350053974495e-05,23.4030977326216,140.68477539997292
had,41.86,42.24,3,0.3800000000000025,0.1266666666666675,7.89473684210521,0.0,1.753594995038221,91.95922756666494,42.05,0.5664993250970723,8.041350053974495e-05,23.4030977326216,140.68477539997292
shot,42.24,42.52,4,0.2800000000000011,0.0700000000000002,14.285714285714228,0.0,3.6051900228457865,99.16755971872536,42.38,1.2076549109284789,8.041350053974495e-05,23.4030977326216,140.68477539997292
in,42.52,42.76,2,0.2399999999999948,0.1199999999999974,8.333333333333512,0.0,1.5231187709519836,79.57615739719292,42.64,0.9665597734380008,8.041350053974495e-05,23.4030977326216,140.68477539997292
black.,42.76,43.06,6,0.3000000000000042,0.0500000000000007,19.999999999999716,0.759999999999998,2.8844076269419436,,42.91,0.1429982828231776,8.041350053974495e-05,23.4030977326216,140.68477539997292
"Oh,",43.82,44.48,3,0.6599999999999966,0.2199999999999988,4.545454545454569,0.4600000000000008,4.282599994851596,107.84028377152868,44.15,3.1553962493549523,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,44.94,45.18,1,0.240000000000002,0.240000000000002,4.166666666666632,0.0,3.834406760808633,114.9409829557353,45.06,1.763983143439002,8.041350053974495e-05,23.4030977326216,140.68477539997292
kept,45.18,45.42,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.0,2.926090472129175,85.13136168414569,45.3,0.1762605730530331,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,45.42,45.68,3,0.259999999999998,0.086666666666666,11.538461538461627,0.0,3.944533675509786,131.30045027314227,45.55,2.068641264079745,8.041350053974495e-05,23.4030977326216,140.68477539997292
first,45.68,45.9,5,0.2199999999999988,0.0439999999999997,22.727272727272844,0.0,3.697619881409921,68.26664047991652,45.79,1.419346731817956,8.041350053974495e-05,23.4030977326216,140.68477539997292
for,45.9,46.16,3,0.259999999999998,0.086666666666666,11.538461538461627,0.0,4.884988243750292,134.79453981572934,46.03,5.658364759147571,8.041350053974495e-05,23.4030977326216,140.68477539997292
another,46.16,46.54,7,0.3800000000000025,0.0542857142857146,18.421052631578824,0.0,5.718758204588436,214.56064735982656,46.349999999999994,10.320167270079398,8.041350053974495e-05,23.4030977326216,140.68477539997292
day.,46.54,47.06,4,0.5200000000000031,0.1300000000000007,7.692307692307646,1.4799999999999969,2.666899198932054,96.03950356001717,46.8,0.0258060801253375,8.041350053974495e-05,23.4030977326216,140.68477539997292
Yet,48.54,48.8,3,0.259999999999998,0.086666666666666,11.538461538461627,0.0,2.5039365536215428,132.0728866207861,48.67,5.382102022842582e-06,8.041350053974495e-05,23.4030977326216,140.68477539997292
knowing,48.8,49.24,7,0.4400000000000048,0.0628571428571435,15.909090909090734,0.0,2.3417049665811276,187.8481521175671,49.02,0.0270772036624834,8.041350053974495e-05,23.4030977326216,140.68477539997292
how,49.24,49.74,3,0.5,0.1666666666666666,6.0,0.0,3.636551403257681,225.39216508472435,49.49,1.2775665922892894,8.041350053974495e-05,23.4030977326216,140.68477539997292
way,49.74,50.0,3,0.259999999999998,0.086666666666666,11.538461538461627,0.0,3.1995182774620488,214.01863812609204,49.870000000000005,0.4806119067849938,8.041350053974495e-05,23.4030977326216,140.68477539997292
leads,50.0,50.52,5,0.5200000000000031,0.1040000000000006,9.615384615384558,0.0,1.2853931422898912,112.9136160441121,50.260000000000005,1.4905073123204116,8.041350053974495e-05,23.4030977326216,140.68477539997292
on,50.52,51.06,2,0.5399999999999991,0.2699999999999996,3.7037037037037095,0.0,2.043826109341989,65.63528795263566,50.790000000000006,0.2138418564019274,8.041350053974495e-05,23.4030977326216,140.68477539997292
to,51.06,51.56,2,0.5,0.25,4.0,0.0,1.7597092595883912,119.6673862469895,51.31,0.5573327663415356,8.041350053974495e-05,23.4030977326216,140.68477539997292
"way,",51.56,51.88,4,0.3200000000000003,0.08,12.49999999999999,0.7399999999999949,2.9767724873615036,186.33999778195204,51.72,0.2213853043363555,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,52.62,52.84,1,0.2200000000000059,0.2200000000000059,4.545454545454422,0.0,3.0113967618992152,145.82796887409438,52.73,0.2551666948991277,8.041350053974495e-05,23.4030977326216,140.68477539997292
doubted,52.84,53.42,7,0.5799999999999983,0.0828571428571426,12.068965517241416,0.0,2.157842503640566,146.97000295764275,53.13,0.1213923054737773,8.041350053974495e-05,23.4030977326216,140.68477539997292
if,53.42,53.66,2,0.2399999999999948,0.1199999999999974,8.333333333333512,0.0,2.7123735387361463,82.47870035500553,53.54,0.0424842380264461,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,53.66,53.8,1,0.1400000000000005,0.1400000000000005,7.142857142857114,0.0,1.6416258532209351,168.5560450565217,53.73,0.7475861370219028,8.041350053974495e-05,23.4030977326216,140.68477539997292
should,53.8,54.02,6,0.2200000000000059,0.0366666666666676,27.272727272726534,0.0,2.0239497989592645,124.22074153161266,53.91,0.2326197436452834,8.041350053974495e-05,23.4030977326216,140.68477539997292
ever,54.02,54.3,4,0.279999999999994,0.0699999999999985,14.28571428571459,0.0,1.281081104809813,146.8774023269441,54.16,1.5010547230092386,8.041350053974495e-05,23.4030977326216,140.68477539997292
come,54.3,54.54,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.0,1.2101617642657128,218.6718657615476,54.42,1.6798615365246536,8.041350053974495e-05,23.4030977326216,140.68477539997292
back.,54.54,54.94,5,0.3999999999999986,0.0799999999999997,12.500000000000044,1.5800000000000054,0.3771252456418397,,54.739999999999995,4.533199853153298,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,56.52,56.7,1,0.1799999999999997,0.1799999999999997,5.555555555555564,0.0,2.525822782208299,158.54454208699585,56.61,0.0003828398142037,8.041350053974495e-05,23.4030977326216,140.68477539997292
shall,56.7,56.92,5,0.2199999999999988,0.0439999999999997,22.727272727272844,0.0,2.9272459773834383,152.60391360021225,56.81,0.1772321489913459,8.041350053974495e-05,23.4030977326216,140.68477539997292
be,56.92,57.18,2,0.259999999999998,0.129999999999999,7.692307692307751,0.0,2.829724901460408,148.42597305350304,57.05,0.1046318135999508,8.041350053974495e-05,23.4030977326216,140.68477539997292
telling,57.18,57.4,7,0.2199999999999988,0.0314285714285712,31.818181818181984,0.0,2.5348143535448004,280.37274807295995,57.29,0.0008155516044306,8.041350053974495e-05,23.4030977326216,140.68477539997292
this,57.4,57.7,4,0.3000000000000042,0.075000000000001,13.333333333333144,0.0,2.172061064877409,169.70147959733362,57.55,0.1116865817727966,8.041350053974495e-05,23.4030977326216,140.68477539997292
with,57.7,57.98,4,0.279999999999994,0.0699999999999985,14.28571428571459,0.0,0.9584979240152676,110.37359153989466,57.84,2.395556576726259,8.041350053974495e-05,23.4030977326216,140.68477539997292
a,57.98,58.2,1,0.2200000000000059,0.2200000000000059,4.545454545454422,0.0,3.497648506426499,113.20732913479074,58.09,0.9828581314210164,8.041350053974495e-05,23.4030977326216,140.68477539997292
"sigh,",58.2,58.68,5,0.4799999999999969,0.0959999999999993,10.416666666666735,0.6000000000000014,0.9969265600079348,69.16143371065773,58.44,2.278076835763001,8.041350053974495e-05,23.4030977326216,140.68477539997292
somewhere,59.28,59.84,9,0.5600000000000023,0.0622222222222224,16.071428571428505,0.0,2.569435250197405,111.62506096121014,59.56,0.0039915558157138,8.041350053974495e-05,23.4030977326216,140.68477539997292
ages,59.84,60.54,4,0.6999999999999957,0.1749999999999989,5.714285714285749,0.0,2.7804775138720483,152.60121539166445,60.19,0.0751971702617105,8.041350053974495e-05,23.4030977326216,140.68477539997292
and,60.54,60.94,3,0.3999999999999986,0.1333333333333328,7.500000000000027,0.0,1.9282511699657785,54.08431720715256,60.739999999999995,0.3340901492959202,8.041350053974495e-05,23.4030977326216,140.68477539997292
ages,60.94,61.42,4,0.480000000000004,0.120000000000001,8.333333333333265,0.0,2.743561354740975,119.52529579910816,61.18,0.0563135991138153,8.041350053974495e-05,23.4030977326216,140.68477539997292
hence.,61.42,62.0,6,0.5799999999999983,0.0966666666666663,10.344827586206929,1.0,0.5733939395152423,,61.71,3.73595763675257,8.041350053974495e-05,23.4030977326216,140.68477539997292
Two,63.0,63.32,3,0.3200000000000003,0.1066666666666667,9.374999999999991,0.0,1.9410339501296017,123.59613754155691,63.16,0.3194765189009039,8.041350053974495e-05,23.4030977326216,140.68477539997292
roads,63.32,63.68,5,0.3599999999999994,0.0719999999999998,13.88888888888891,0.0,4.01041991081096,192.09419934499428,63.5,2.2625075983063954,8.041350053974495e-05,23.4030977326216,140.68477539997292
diverged,63.68,64.46,8,0.779999999999994,0.0974999999999992,10.256410256410335,0.0,2.6999598147104265,115.83396540524664,64.07,0.0375209782357594,8.041350053974495e-05,23.4030977326216,140.68477539997292
in,64.46,64.62,2,0.1600000000000108,0.0800000000000054,12.499999999999156,0.0,1.9409349317502256,246.3795927892384,64.53999999999999,0.3195884635451939,8.041350053974495e-05,23.4030977326216,140.68477539997292
a,64.62,64.8,1,0.1799999999999926,0.1799999999999926,5.555555555555784,0.0,3.3558991625876997,208.09830069327643,64.71000000000001,0.7218926720990951,8.041350053974495e-05,23.4030977326216,140.68477539997292
"wood,",64.8,65.24,5,0.4399999999999977,0.0879999999999995,11.363636363636422,0.7600000000000051,0.8073859071872213,,65.02,2.886161255112875,8.041350053974495e-05,23.4030977326216,140.68477539997292
and,66.0,66.26,3,0.2600000000000051,0.0866666666666683,11.538461538461313,0.0,5.230829755618224,126.15957577904868,66.13,7.4232994829832,8.041350053974495e-05,23.4030977326216,140.68477539997292
I,66.26,66.62,1,0.3599999999999994,0.3599999999999994,2.777777777777782,0.0,2.9441545905100353,142.91639723789723,66.44,0.1917547469545144,8.041350053974495e-05,23.4030977326216,140.68477539997292
took,66.62,66.9,4,0.2800000000000011,0.0700000000000002,14.285714285714228,0.0,1.541524784934486,97.13706470506835,66.76,0.9307072616037124,8.041350053974495e-05,23.4030977326216,140.68477539997292
the,66.9,67.14,3,0.2399999999999948,0.0799999999999983,12.500000000000266,0.0,4.112223827122735,221.41220076816583,67.02000000000001,2.579131089827627,8.041350053974495e-05,23.4030977326216,140.68477539997292
one,67.14,67.46,3,0.3199999999999932,0.1066666666666644,9.3750000000002,0.0,1.6383378948474483,192.90912468093205,67.3,0.753282686772574,8.041350053974495e-05,23.4030977326216,140.68477539997292
less,67.46,67.8,4,0.3400000000000034,0.0850000000000008,11.764705882352825,0.0,2.479997734832105,102.01697731878792,67.63,0.0006895221915325,8.041350053974495e-05,23.4030977326216,140.68477539997292
