,Unnamed: 0,Unnamed: 0.1,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,time,post_space,pitch,speed
28,28,28,we,27.6,27.74,0.139999999999997,0.2000000000000028,0,2,0.0699999999999985,0.2103223400760889,27.67,0.2000000000000028,182.332899685091,14.285714285714594
29,29,29,talked,27.94,28.46,0.5199999999999996,0.0199999999999995,1,6,0.0866666666666666,0.1664998197604316,28.200000000000003,0.0199999999999995,209.68649037009985,11.538461538461547
30,30,30,about,28.48,28.9,0.4199999999999981,0.0800000000000018,1,5,0.0839999999999996,0.2152417271546971,28.69,0.0800000000000018,169.82943219178878,11.904761904761958
31,31,31,a,28.98,29.04,0.0599999999999987,0.120000000000001,1,1,0.0599999999999987,0.1853959780174197,29.01,0.120000000000001,183.50115803777385,16.666666666667027
32,32,32,range,29.16,29.7,0.5399999999999991,0.0600000000000022,1,5,0.1079999999999998,0.182246988625477,29.43,0.0600000000000022,184.8195928379641,9.259259259259274
33,33,33,of,29.76,29.92,0.1600000000000001,0.1999999999999993,1,2,0.08,0.139001701265104,29.840000000000003,0.1999999999999993,166.2576092924832,12.499999999999993
34,34,34,projects,30.12,30.78,0.6600000000000001,0.0199999999999995,1,8,0.0825,0.1424763296112981,30.450000000000003,0.0199999999999995,202.19124433062936,12.12121212121212
35,35,35,and,30.8,30.94,0.1400000000000005,0.139999999999997,1,3,0.0466666666666668,0.1442952674790276,30.87,0.139999999999997,175.71753629862,21.42857142857135
36,36,36,of,31.08,31.26,0.1800000000000032,0.6199999999999974,1,2,0.0900000000000016,0.1593724282442158,31.17,0.6199999999999974,161.95171027542057,11.111111111110914
37,37,37,officialisation,31.88,32.56,0.6800000000000033,0.0399999999999991,1,15,0.0453333333333335,0.1877857959517396,32.22,0.0399999999999991,184.17983329171176,22.058823529411658
38,38,38,investigations,32.6,33.32,0.7199999999999989,0.0399999999999991,1,14,0.0514285714285713,0.1728207233335952,32.96,0.0399999999999991,170.19411954378384,19.444444444444475
39,39,39,if,33.36,33.48,0.1199999999999974,0.0200000000000031,1,2,0.0599999999999987,0.0938693299908515,33.42,0.0200000000000031,211.8145654155941,16.666666666667027
40,40,40,you,33.5,33.56,0.0600000000000022,0.0599999999999951,1,3,0.0200000000000007,0.2173139857582701,33.53,0.0599999999999951,244.5608572994185,49.99999999999817
41,41,41,will,33.62,33.84,0.2200000000000059,0.4399999999999977,1,4,0.0550000000000014,0.1821640226096843,33.730000000000004,0.4399999999999977,249.22567879527085,18.181818181817693
42,42,42,from,34.28,34.58,0.2999999999999971,0.4200000000000017,0,4,0.0749999999999992,0.3061728784892132,34.43,0.4200000000000017,170.33681019161477,13.333333333333462
43,43,43,science,35.0,35.72,0.7199999999999989,0.2800000000000011,1,7,0.1028571428571426,0.2694125036751844,35.36,0.2800000000000011,204.80565396920187,9.722222222222237
44,44,44,to,36.0,36.22,0.2199999999999988,1.0,0,2,0.1099999999999994,0.1560053174575658,36.11,1.0,171.2132997990912,9.09090909090914
45,45,45,product,37.22,37.94,0.7199999999999989,0.4600000000000008,1,7,0.1028571428571426,0.2085748204517592,37.58,0.4600000000000008,190.53824236800065,9.722222222222237
46,46,46,to,38.4,38.58,0.1799999999999997,0.480000000000004,0,2,0.0899999999999998,0.2178605914321444,38.49,0.480000000000004,172.22539372802035,11.11111111111113
47,47,47,art,39.06,39.5,0.4399999999999977,0.2199999999999988,1,3,0.1466666666666659,0.3432488987269622,39.28,0.2199999999999988,192.8869372473844,6.818181818181853
48,48,48,and,39.72,39.82,0.1000000000000014,0.0399999999999991,1,3,0.0333333333333338,0.2015417083689998,39.77,0.0399999999999991,161.36707617218468,29.99999999999958
49,49,49,design,39.86,40.44,0.5799999999999983,0.3400000000000034,1,6,0.0966666666666663,0.1899300312334912,40.15,0.3400000000000034,179.6399569315601,10.344827586206927
50,50,50,and,40.78,41.14,0.3599999999999994,0.4600000000000008,0,3,0.1199999999999997,0.1530916282032916,40.96,0.4600000000000008,172.64662595180977,8.333333333333348
51,51,51,really,41.6,41.88,0.2800000000000011,0.1400000000000005,1,6,0.0466666666666668,0.4168838963577996,41.74,0.1400000000000005,226.3480548797576,21.428571428571345
52,52,52,a,42.02,42.7,0.6799999999999997,0.0999999999999943,1,1,0.6799999999999997,0.1742140650066269,42.36,0.0999999999999943,149.51307665106307,1.4705882352941182
53,53,53,wide,42.8,43.42,0.6200000000000045,0.6000000000000014,1,4,0.1550000000000011,0.1455102696078196,43.11,0.6000000000000014,165.6998931521146,6.451612903225759
54,54,54,range,44.02,44.48,0.4599999999999937,0.2200000000000059,0,5,0.0919999999999987,0.1375085391480013,44.25,0.2200000000000059,84.80140156246675,10.869565217391454
55,55,55,of,44.7,44.88,0.1799999999999997,0.2199999999999988,0,2,0.0899999999999998,0.1019718767037215,44.790000000000006,0.2199999999999988,128.02330175977485,11.11111111111113
56,56,56,different,45.1,45.48,0.3799999999999954,0.1799999999999997,1,9,0.0422222222222217,0.0881691276409136,45.29,0.1799999999999997,83.05537247385722,23.684210526316075
57,57,57,perspectives,45.66,46.26,0.6000000000000014,0.0399999999999991,1,12,0.0500000000000001,0.1275590598852979,45.96,0.0399999999999991,122.14560358669736,19.999999999999954
58,58,58,for,46.3,46.36,0.0600000000000022,0.1000000000000014,1,3,0.0200000000000007,0.0615984061290422,46.33,0.1000000000000014,84.2838611199273,49.99999999999817
59,59,59,visualisation,46.46,47.14,0.6799999999999997,0.759999999999998,1,13,0.0523076923076922,0.1007253366259129,46.8,0.759999999999998,155.84890118375696,19.117647058823536
60,60,60,each,47.9,48.12,0.2199999999999988,0.0800000000000054,1,4,0.0549999999999997,0.3153471631494491,48.01,0.0800000000000054,266.3107301449157,18.18181818181828
61,61,61,visualization,48.2,48.78,0.5799999999999983,0.0399999999999991,1,13,0.0446153846153844,0.2901451008503275,48.49,0.0399999999999991,227.07365874518925,22.41379310344834
62,62,62,project,48.82,49.28,0.4600000000000008,0.0799999999999983,1,7,0.0657142857142858,0.2495619232321742,49.05,0.0799999999999983,158.27881455321727,15.2173913043478
63,63,63,is,49.36,49.52,0.1600000000000037,0.0399999999999991,1,2,0.0800000000000018,0.1999989535903694,49.44,0.0399999999999991,158.6282894521988,12.499999999999712
64,64,64,different,49.56,50.0,0.4399999999999977,0.740000000000002,1,9,0.0488888888888886,0.1227890150552236,49.78,0.740000000000002,125.21771413173168,20.45454545454556
65,65,65,but,50.74,50.92,0.1799999999999997,0.1799999999999997,1,3,0.0599999999999998,0.2552513696997351,50.83,0.1799999999999997,169.5577771520146,16.666666666666696
66,66,66,i'd,51.1,51.3,0.1999999999999957,0.0600000000000022,1,3,0.0666666666666652,0.2604768390707521,51.2,0.0600000000000022,180.6005154134548,15.000000000000322
67,67,67,say,51.36,51.52,0.1600000000000037,0.0999999999999943,1,3,0.0533333333333345,0.4129513018585363,51.44,0.0999999999999943,211.72575241313567,18.749999999999567
68,68,68,that,51.62,51.86,0.240000000000002,0.5,1,4,0.0600000000000005,0.3974555463787589,51.74,0.5,193.62775117538945,16.66666666666653
69,69,69,there's,52.36,52.6,0.240000000000002,0.0799999999999983,1,7,0.0342857142857145,0.2328519714549186,52.48,0.0799999999999983,191.0223179595995,29.166666666666426
70,70,70,one,52.68,52.96,0.2800000000000011,0.1400000000000005,1,3,0.0933333333333337,0.2427062353531335,52.82,0.1400000000000005,211.62058172995023,10.714285714285673
71,71,71,theme,53.1,53.48,0.3799999999999954,0.1200000000000045,1,5,0.075999999999999,0.1720318933062062,53.29,0.1200000000000045,174.54885639349175,13.157894736842264
72,72,72,they,53.6,53.72,0.1199999999999974,0.0600000000000022,1,4,0.0299999999999993,0.2905009424801457,53.66,0.0600000000000022,164.89152067642436,33.33333333333405
73,73,73,all,53.78,53.9,0.1199999999999974,0.0799999999999983,1,3,0.0399999999999991,0.2505789384412928,53.84,0.0799999999999983,152.90738578919172,25.00000000000054
74,74,74,share,53.98,54.2,0.2200000000000059,0.019999999999996,1,5,0.0440000000000011,0.1759146701542472,54.09,0.019999999999996,163.9148260750009,22.727272727272116
75,75,75,in,54.22,54.26,0.0399999999999991,0.0399999999999991,1,2,0.0199999999999995,0.162909155907896,54.24,0.0399999999999991,157.31806772844996,50.00000000000113
76,76,76,common,54.3,54.68,0.3800000000000025,0.0799999999999983,1,6,0.0633333333333337,0.1431991562957756,54.49,0.0799999999999983,181.64128135356123,15.789473684210423
77,77,77,for,54.76,54.88,0.1200000000000045,0.0399999999999991,1,3,0.0400000000000015,0.1824035706186261,54.82,0.0399999999999991,176.51745015222997,24.999999999999062
78,78,78,us,54.92,55.06,0.1400000000000005,0.1199999999999974,1,2,0.0700000000000002,0.2193884889884044,54.99,0.1199999999999974,208.2139777012577,14.285714285714233
79,79,79,which,55.18,55.34,0.1600000000000037,0.019999999999996,1,5,0.0320000000000007,0.1671732581004993,55.260000000000005,0.019999999999996,170.46034591495797,31.24999999999928
80,80,80,is,55.36,55.6,0.240000000000002,0.4600000000000008,1,2,0.120000000000001,0.172302027159642,55.48,0.4600000000000008,171.14120020037154,8.333333333333265
81,81,81,it,56.06,56.22,0.1599999999999966,0.0399999999999991,1,2,0.0799999999999983,0.3677602392675932,56.14,0.0399999999999991,197.9011676453024,12.500000000000266
82,82,82,all,56.26,56.4,0.1400000000000005,0.0399999999999991,1,3,0.0466666666666668,0.3882903564045571,56.33,0.0399999999999991,207.87012961445723,21.42857142857135
83,83,83,spirit,56.44,56.78,0.3400000000000034,0.1199999999999974,1,6,0.0566666666666672,0.1581081340145685,56.61,0.1199999999999974,190.6242089989682,17.647058823529235
84,84,84,starts,56.9,57.24,0.3400000000000034,0.0599999999999951,1,6,0.0566666666666672,0.2841977056668996,57.07,0.0599999999999951,160.00412079686822,17.647058823529235
85,85,85,from,57.3,57.5,0.2000000000000028,0.0399999999999991,1,4,0.0500000000000007,0.1912419527192078,57.4,0.0399999999999991,175.54757444325398,19.999999999999723
86,86,86,the,57.54,57.62,0.0799999999999983,0.0800000000000054,1,3,0.0266666666666661,0.2244200493240851,57.58,0.0800000000000054,160.66902824881416,37.5000000000008
87,87,87,data,57.7,58.02,0.3200000000000003,0.5399999999999991,1,4,0.08,0.1319925037327171,57.86,0.5399999999999991,102.00714248719612,12.49999999999999
88,88,88,so,58.56,58.78,0.2199999999999988,0.9200000000000016,0,2,0.1099999999999994,0.3809273670076064,58.67,0.9200000000000016,187.77390335203265,9.09090909090914
89,89,89,we,59.7,59.8,0.0999999999999943,0.1000000000000014,1,2,0.0499999999999971,0.3325840066704718,59.75,0.1000000000000014,202.66293999123985,20.00000000000114
90,90,90,basically,59.9,60.46,0.5600000000000023,0.4399999999999977,1,9,0.0622222222222224,0.2519221466531444,60.18,0.4399999999999977,188.1839054757196,16.071428571428505
91,91,91,will,60.9,61.08,0.1799999999999997,0.0600000000000022,0,4,0.0449999999999999,0.1665808445095065,60.99,0.0600000000000022,179.3524103159137,22.22222222222226
92,92,92,get,61.14,61.36,0.2199999999999988,0.3400000000000034,0,3,0.0733333333333329,0.2144975633762069,61.25,0.3400000000000034,155.3421972627136,13.63636363636371
93,93,93,some,61.7,61.88,0.1799999999999997,0.0799999999999983,1,4,0.0449999999999999,0.2480091872876813,61.790000000000006,0.0799999999999983,193.0862075271728,22.22222222222226
94,94,94,data,61.96,62.16,0.1999999999999957,0.0400000000000062,1,4,0.0499999999999989,0.2548387954709247,62.06,0.0400000000000062,149.02297661842098,20.00000000000043
95,95,95,set,62.2,62.38,0.1799999999999997,0.019999999999996,1,3,0.0599999999999998,0.1559803616844466,62.290000000000006,0.019999999999996,132.36071299772686,16.666666666666696
96,96,96,that,62.4,62.48,0.0799999999999983,0.0200000000000031,1,4,0.0199999999999995,0.2229613228225943,62.44,0.0200000000000031,153.02483131333946,50.000000000001066
97,97,97,we,62.5,62.56,0.0600000000000022,0.0599999999999951,1,2,0.0300000000000011,0.1705326704442521,62.53,0.0599999999999951,172.68369851182348,33.333333333332114
98,98,98,think,62.62,62.78,0.1600000000000037,0.0799999999999983,1,5,0.0320000000000007,0.1274280527100413,62.7,0.0799999999999983,169.84062244136942,31.24999999999928
99,99,99,might,62.86,62.98,0.1199999999999974,0.0400000000000062,1,5,0.0239999999999994,0.1441247262359682,62.92,0.0400000000000062,168.76984873648755,41.66666666666757
100,100,100,be,63.02,63.08,0.0599999999999951,0.0600000000000022,1,2,0.0299999999999975,0.149970325263825,63.05,0.0600000000000022,185.25018059708125,33.33333333333606
101,101,101,interesting,63.14,63.62,0.4799999999999969,0.3200000000000003,1,11,0.0436363636363633,0.1153529739984665,63.38,0.3200000000000003,103.54270291916924,22.916666666666817
102,102,102,and,63.94,64.08,0.1400000000000005,0.0799999999999983,1,3,0.0466666666666668,0.2301154842519512,64.00999999999999,0.0799999999999983,194.1623201561972,21.42857142857135
103,103,103,we'll,64.16,64.26,0.1000000000000085,0.039999999999992,1,5,0.0200000000000017,0.2075931438157715,64.21000000000001,0.039999999999992,202.6392955155934,49.99999999999575
104,104,104,start,64.3,64.66,0.3599999999999994,0.2999999999999971,1,5,0.0719999999999998,0.2835284969679439,64.47999999999999,0.2999999999999971,189.51480328368856,13.888888888888912
105,105,105,sort,64.96,65.16,0.2000000000000028,0.0,0,4,0.0500000000000007,0.2362348723140499,65.06,0.0,192.68784541626152,19.999999999999723
106,106,106,of,65.16,65.24,0.0799999999999983,0.0600000000000022,0,2,0.0399999999999991,0.1650050756036256,65.19999999999999,0.0600000000000022,207.15811840575293,25.000000000000533
107,107,107,having,65.3,65.72,0.4200000000000017,0.2199999999999988,0,6,0.0700000000000002,0.2201859730764024,65.50999999999999,0.2199999999999988,195.417042653451,14.285714285714228
108,108,108,a,65.94,66.02,0.0799999999999983,0.0600000000000022,1,1,0.0799999999999983,0.3544578141835259,65.97999999999999,0.0600000000000022,193.33811970421732,12.500000000000266
109,109,109,dialogue,66.08,66.6,0.519999999999996,0.1800000000000068,1,8,0.0649999999999995,0.2625460020085653,66.34,0.1800000000000068,154.44778099264687,15.384615384615502
110,110,110,with,66.78,66.92,0.1400000000000005,0.039999999999992,1,4,0.0350000000000001,0.2430781199542171,66.85,0.039999999999992,172.87094977588015,28.571428571428466
111,111,111,the,66.96,67.02,0.0600000000000022,0.0400000000000062,1,3,0.0200000000000007,0.1787785888598485,66.99,0.0400000000000062,161.2779408128642,49.99999999999817
112,112,112,state,67.06,67.24,0.1799999999999926,0.0200000000000102,1,5,0.0359999999999985,0.1460177261367961,67.15,0.0200000000000102,81.19657473332073,27.77777777777892
113,113,113,of,67.26,67.28,0.019999999999996,0.0600000000000022,1,2,0.009999999999998,0.1108485679792828,67.27000000000001,0.0600000000000022,,100.00000000002
114,114,114,set,67.34,67.6,0.2599999999999909,0.1200000000000045,1,3,0.0866666666666636,0.1215519998428058,67.47,0.1200000000000045,,11.538461538461942
115,115,115,where,67.72,68.16,0.4399999999999977,0.3599999999999994,1,5,0.0879999999999995,0.2872042555767666,67.94,0.3599999999999994,170.42917073358151,11.363636363636422
116,116,116,we're,68.52,68.7,0.1800000000000068,0.5,0,5,0.0360000000000013,0.2974702596764547,68.61,0.5,171.469999505188,27.77777777777673
117,117,117,poking,69.2,69.58,0.3799999999999954,0.0400000000000062,1,6,0.0633333333333325,0.2874143746537387,69.39,0.0400000000000062,224.9630832454949,15.789473684210718
118,118,118,at,69.62,69.7,0.0799999999999983,0.039999999999992,1,2,0.0399999999999991,0.3629755148826837,69.66,0.039999999999992,215.781218375267,25.000000000000533
119,119,119,it,69.74,69.86,0.1200000000000045,0.0400000000000062,1,2,0.0600000000000022,0.2426002402893066,69.8,0.0400000000000062,204.3580209081896,16.666666666666043
120,120,120,we're,69.9,70.04,0.1400000000000005,0.059999999999988,1,5,0.0280000000000001,0.3470578602574036,69.97,0.059999999999988,155.49034641537767,35.71428571428558
121,121,121,trying,70.1,70.32,0.2199999999999988,0.0400000000000062,1,6,0.0366666666666664,0.2591083341042381,70.21,0.0400000000000062,189.3868828017343,27.27272727272742
122,122,122,to,70.36,70.42,0.0600000000000022,0.039999999999992,1,2,0.0300000000000011,0.1064746234426276,70.39,0.039999999999992,,33.333333333332114
123,123,123,look,70.46,70.62,0.1600000000000108,0.019999999999996,1,4,0.0400000000000027,0.1774782626703186,70.53999999999999,0.019999999999996,189.32299729173403,24.999999999998312
124,124,124,at,70.64,70.74,0.0999999999999943,0.0200000000000102,1,2,0.0499999999999971,0.2527606017059582,70.69,0.0200000000000102,196.76924951574296,20.00000000000114
125,125,125,it,70.76,70.84,0.0799999999999983,0.0600000000000022,1,2,0.0399999999999991,0.2395796169448921,70.80000000000001,0.0600000000000022,143.45062805926383,25.000000000000533
126,126,126,from,70.9,71.08,0.1799999999999926,0.0799999999999983,1,4,0.0449999999999981,0.1616047812367896,70.99000000000001,0.0799999999999983,178.93948393044874,22.222222222223134
127,127,127,different,71.16,71.42,0.2600000000000051,0.019999999999996,1,9,0.0288888888888894,0.1455776130557577,71.28999999999999,0.019999999999996,170.43716926210723,34.61538461538393
128,128,128,perspectives,71.44,72.08,0.6400000000000006,0.2800000000000011,1,12,0.0533333333333333,0.1520427611899431,71.75999999999999,0.2800000000000011,179.05237365302867,18.749999999999982
129,129,129,and,72.36,72.52,0.1599999999999966,0.0799999999999983,1,3,0.0533333333333322,0.3084949968672772,72.44,0.0799999999999983,217.85616628844147,18.7500000000004
130,130,130,sometimes,72.6,73.44,0.8400000000000034,1.1800000000000068,1,9,0.0933333333333337,0.2222876778765552,73.02,1.1800000000000068,209.2756124793826,10.714285714285671
131,131,131,the,74.62,74.7,0.0799999999999983,0.0999999999999943,1,3,0.0266666666666661,0.3416582857408086,74.66,0.0999999999999943,194.45238972960288,37.5000000000008
132,132,132,answer,74.8,75.26,0.4600000000000079,0.1199999999999903,1,6,0.0766666666666679,0.3125831570611821,75.03,0.1199999999999903,166.29787735811908,13.04347826086934
133,133,133,for,75.38,75.56,0.1800000000000068,0.2199999999999988,1,3,0.0600000000000022,0.1733048632974931,75.47,0.2199999999999988,155.91340256572116,16.66666666666604
134,134,134,what,75.78,75.94,0.1599999999999966,0.019999999999996,1,4,0.0399999999999991,0.3009407513047468,75.86,0.019999999999996,156.90918236358957,25.000000000000533
135,135,135,kind,75.96,76.16,0.2000000000000028,0.0,1,4,0.0500000000000007,0.1800128617365034,76.06,0.0,183.22111765500287,19.999999999999723
136,136,136,of,76.16,76.22,0.0600000000000022,0.0400000000000062,1,2,0.0300000000000011,0.1094317770652218,76.19,0.0400000000000062,117.69110735852814,33.333333333332114
137,137,137,technique,76.26,76.76,0.5,0.039999999999992,1,9,0.0555555555555555,0.1953714593340715,76.51,0.039999999999992,251.6717445395544,18.0
138,138,138,we,76.8,76.88,0.0799999999999983,0.0600000000000022,1,2,0.0399999999999991,0.3127300141260597,76.84,0.0600000000000022,247.5772599321222,25.000000000000533
139,139,139,might,76.94,77.08,0.1400000000000005,0.0600000000000022,1,5,0.0280000000000001,0.2182831174996877,77.00999999999999,0.0600000000000022,226.22085116086132,35.71428571428558
140,140,140,want,77.14,77.26,0.1200000000000045,0.0,1,4,0.0300000000000011,0.2201898411558598,77.2,0.0,222.40960868017183,33.333333333332085
141,141,141,to,77.26,77.32,0.059999999999988,0.0600000000000022,1,2,0.029999999999994,0.1922143522457405,77.28999999999999,0.0600000000000022,217.25894634914977,33.33333333334
142,142,142,use,77.38,77.62,0.2400000000000091,0.019999999999996,1,3,0.080000000000003,0.2021859831662013,77.5,0.019999999999996,200.14316736238436,12.499999999999526
143,143,143,or,77.64,77.7,0.0600000000000022,0.0999999999999943,1,2,0.0300000000000011,0.3006471269338152,77.67,0.0999999999999943,164.75375389816446,33.333333333332114
144,144,144,which,77.8,78.02,0.2199999999999988,0.4200000000000017,1,5,0.0439999999999997,0.3082197120047975,77.91,0.4200000000000017,182.66082680289796,22.72727272727285
145,145,145,way,78.44,78.72,0.2800000000000011,0.3599999999999994,0,3,0.0933333333333337,0.3391942568551163,78.58,0.3599999999999994,202.49232748242864,10.714285714285673
146,146,146,we,79.08,79.14,0.0600000000000022,0.0600000000000022,1,2,0.0300000000000011,0.1827992193160942,79.11,0.0600000000000022,182.19805303499697,33.333333333332114
147,147,147,might,79.2,79.32,0.1199999999999903,0.0400000000000062,1,5,0.023999999999998,0.1721158234457643,79.25999999999999,0.0400000000000062,175.36423953863456,41.66666666667004
148,148,148,want,79.36,79.46,0.0999999999999943,0.0,1,4,0.0249999999999985,0.1935633587328148,79.41,0.0,173.8611349128809,40.00000000000228
149,149,149,to,79.46,79.52,0.0600000000000022,0.0400000000000062,1,2,0.0300000000000011,0.1563454669821726,79.49,0.0400000000000062,165.91957577256352,33.333333333332114
150,150,150,transform,79.56,79.98,0.4200000000000017,0.039999999999992,1,9,0.0466666666666668,0.1645415524025966,79.77000000000001,0.039999999999992,176.90211809632245,21.428571428571342
151,151,151,the,80.02,80.1,0.0799999999999983,0.0400000000000062,1,3,0.0266666666666661,0.220786738063324,80.06,0.0400000000000062,170.58061032318778,37.5000000000008
152,152,152,data,80.14,80.38,0.2399999999999948,0.4200000000000017,1,4,0.0599999999999987,0.1856959548787015,80.25999999999999,0.4200000000000017,151.79666911908245,16.666666666667027
153,153,153,comes,80.8,81.04,0.2400000000000091,0.019999999999996,1,5,0.0480000000000018,0.2475466472534615,80.92,0.019999999999996,163.52524009993266,20.833333333332543
154,154,154,out,81.06,81.24,0.1799999999999926,0.1400000000000005,1,3,0.0599999999999975,0.4905266476134544,81.15,0.1400000000000005,147.44213372522177,16.66666666666735
155,155,155,very,81.38,81.64,0.2600000000000051,0.0600000000000022,1,4,0.0650000000000012,0.2330440295543828,81.50999999999999,0.0600000000000022,163.42696100974158,15.384615384615081
156,156,156,naturally,81.7,82.16,0.4599999999999937,0.3800000000000096,1,9,0.0511111111111104,0.2159233557641225,81.93,0.3800000000000096,230.2644109547576,19.565217391304618
157,157,157,sometimes,82.54,83.24,0.6999999999999886,0.1200000000000045,1,9,0.0777777777777765,0.3827526133182038,82.89,0.1200000000000045,283.1280575929425,12.857142857143065
158,158,158,the,83.36,83.44,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.4516304216130793,83.4,0.0799999999999983,185.02288358751156,37.5000000000008
159,159,159,poking,83.52,83.98,0.4600000000000079,0.0600000000000022,1,6,0.0766666666666679,0.2388911910038462,83.75,0.0600000000000022,206.2610619354612,13.04347826086934
160,160,160,goes,84.04,84.24,0.1999999999999886,0.0200000000000102,1,4,0.0499999999999971,0.3182895299854084,84.14,0.0200000000000102,171.03473540588223,20.00000000000114
161,161,161,on,84.26,84.38,0.1199999999999903,0.0799999999999983,1,2,0.0599999999999951,0.3054436785560188,84.32,0.0799999999999983,190.44353428542416,16.666666666668014
162,162,162,for,84.46,84.54,0.0800000000000125,0.039999999999992,1,3,0.0266666666666708,0.150030970750846,84.5,0.039999999999992,165.16210917690648,37.49999999999414
163,163,163,a,84.58,84.62,0.0400000000000062,0.039999999999992,1,1,0.0400000000000062,0.2354969061827298,84.6,0.039999999999992,145.92982972179564,24.999999999996128
